"#Parameters = {h=1.6; lo1=5.55; lo2=4.4; lp=6.5; t=0.035; wg=25; wo1=0.6; wo2=2.96; wp=7.6; yg=25}"
"#""Frequency / GHz""	""S1,1 [Magnitude]"""
"11.038800239563	-2.3880210730138"
"11.045599937439	-2.3835789889735"
"11.052399635315	-2.3791705959628"
"11.059200286865	-2.3747969097631"
"11.065999984741	-2.3704506812771"
"11.072799682617	-2.3661336354902"
"11.079600334167	-2.3618385041483"
"11.086400032043	-2.3575649397121"
"11.093199729919	-2.3533101685796"
"11.100000381470	-2.3490719813080"
"11.106800079346	-2.3448465290307"
"11.113599777222	-2.3406336951512"
"11.120400428772	-2.3364313828333"
"11.127200126648	-2.3322380240558"
"11.133999824524	-2.3280515743904"
"11.140800476074	-2.3238700235587"
"11.147600173950	-2.3196946903353"
"11.154399871826	-2.3155221490525"
"11.161199569702	-2.3113524750003"
"11.168000221252	-2.3071850152636"
"11.174799919128	-2.3030199413732"
"11.181599617004	-2.2988582665142"
"11.188400268555	-2.2946966869349"
"11.195199966431	-2.2905371131388"
"11.201999664307	-2.2863818649466"
"11.208800315857	-2.2822291253181"
"11.215600013733	-2.2780784035401"
"11.222399711609	-2.2739341398231"
"11.229200363159	-2.2697952729146"
"11.236000061035	-2.2656633728741"
"11.242799758911	-2.2615400425472"
"11.249600410461	-2.2574265452593"
"11.256400108337	-2.2533254934375"
"11.263199806213	-2.2492369464827"
"11.270000457764	-2.2451647312474"
"11.276800155640	-2.2411098981226"
"11.283599853516	-2.2370743829480"
"11.290399551392	-2.2330629800319"
"11.297200202942	-2.2290742805684"
"11.303999900818	-2.2251148941455"
"11.310799598694	-2.2211850404220"
"11.317600250244	-2.2172878885512"
"11.324399948120	-2.2134259096694"
"11.331199645996	-2.2096050625598"
"11.338000297546	-2.2058234849880"
"11.344799995422	-2.2020875236721"
"11.351599693298	-2.1983994814337"
"11.358400344849	-2.1947629615929"
"11.365200042725	-2.1911787966021"
"11.371999740601	-2.1876546082681"
"11.378800392151	-2.1841885895411"
"11.385600090027	-2.1807876490444"
"11.392399787903	-2.1774533371468"
"11.399200439453	-2.1741892761610"
"11.406000137329	-2.1709983638924"
"11.412799835205	-2.1678849309433"
"11.419599533081	-2.1648507331886"
"11.426400184631	-2.1618986786516"
"11.433199882507	-2.1590327689010"
"11.439999580383	-2.1562540897160"
"11.446800231934	-2.1535672840388"
"11.453599929810	-2.1509749590898"
"11.460399627686	-2.1484777651975"
"11.467200279236	-2.1460815378319"
"11.473999977112	-2.1437858201578"
"11.480799674988	-2.1415950292755"
"11.487600326538	-2.1395092973973"
"11.494400024414	-2.1375322582563"
"11.501199722290	-2.1356660022631"
"11.508000373840	-2.1339113676022"
"11.514800071716	-2.1322710194013"
"11.521599769592	-2.1307449864879"
"11.528400421143	-2.1293362716065"
"11.535200119019	-2.1280449996541"
"11.541999816895	-2.1268722036752"
"11.548800468445	-2.1258197000607"
"11.555600166321	-2.1248875502943"
"11.562399864197	-2.1240751683549"
"11.569199562073	-2.1233855489407"
"11.576000213623	-2.1228163722697"
"11.582799911499	-2.1223678414230"
"11.589599609375	-2.1220408833542"
"11.596400260925	-2.1218354907782"
"11.603199958801	-2.1217490635322"
"11.609999656677	-2.1217829527891"
"11.616800308228	-2.1219345656665"
"11.623600006104	-2.1222044140567"
"11.630399703979	-2.1225888375345"
"11.637200355530	-2.1230882544661"
"11.644000053406	-2.1237012916124"
"11.650799751282	-2.1244232907473"
"11.657600402832	-2.1252556414061"
"11.664400100708	-2.1261947914036"
"11.671199798584	-2.1272367436542"
"11.678000450134	-2.1283814840644"
"11.684800148010	-2.1296239001219"
"11.691599845886	-2.1309637209217"
"11.698399543762	-2.1323949494655"
"11.705200195312	-2.1339162581782"
"11.711999893188	-2.1355246932622"
"11.718799591064	-2.1372157937462"
"11.725600242615	-2.1389857658261"
"11.732399940491	-2.1408323878258"
"11.739199638367	-2.1427507700896"
"11.746000289917	-2.1447368239532"
"11.752799987793	-2.1467862115020"
"11.759599685669	-2.1488963131702"
"11.766400337219	-2.1510612420441"
"11.773200035095	-2.1532783789285"
"11.779999732971	-2.1555419383057"
"11.786800384521	-2.1578485719595"
"11.793600082397	-2.1601933388308"
"11.800399780273	-2.1625724890312"
"11.807200431824	-2.1649810780247"
"11.814000129700	-2.1674142112997"
"11.820799827576	-2.1698685473070"
"11.827599525452	-2.1723384155888"
"11.834400177002	-2.1748204949535"
"11.841199874878	-2.1773088281552"
"11.847999572754	-2.1798012876375"
"11.854800224304	-2.1822920061811"
"11.861599922180	-2.1847783920765"
"11.868399620056	-2.1872535691586"
"11.875200271606	-2.1897159804417"
"11.881999969482	-2.1921607122515"
"11.888799667358	-2.1945844313437"
"11.895600318909	-2.1969829646304"
"11.902400016785	-2.1993538063317"
"11.909199714661	-2.2016915747699"
"11.916000366211	-2.2039954844259"
"11.922800064087	-2.2062599007890"
"11.929599761963	-2.2084839723282"
"11.936400413513	-2.2106645919986"
"11.943200111389	-2.2128000261045"
"11.949999809265	-2.2148843285337"
"11.956800460815	-2.2169190920897"
"11.963600158691	-2.2189014412767"
"11.970399856567	-2.2208294576632"
"11.977199554443	-2.2227015067314"
"11.984000205994	-2.2245173732766"
"11.990799903870	-2.2262746326896"
"11.997599601746	-2.2279739638604"
"12.004400253296	-2.2296148084633"
"12.011199951172	-2.2311959091724"
"12.017999649048	-2.2327173579126"
"12.024800300598	-2.2341809791325"
"12.031599998474	-2.2355851738541"
"12.038399696350	-2.2369334192753"
"12.045200347900	-2.2382240308618"
"12.052000045776	-2.2394599722398"
"12.058799743652	-2.2406431679466"
"12.065600395203	-2.2417742279004"
"12.072400093079	-2.2428564617040"
"12.079199790955	-2.2438910045248"
"12.086000442505	-2.2448814136704"
"12.092800140381	-2.2458307026626"
"12.099599838257	-2.2467410306140"
"12.106399536133	-2.2476167343851"
"12.113200187683	-2.2484592854338"
"12.119999885559	-2.2492741886236"
"12.126799583435	-2.2500653569857"
"12.133600234985	-2.2508386020139"
"12.140399932861	-2.2515943097379"
"12.147199630737	-2.2523391284405"
"12.154000282288	-2.2530783269321"
"12.160799980164	-2.2538157796748"
"12.167599678040	-2.2545569798310"
"12.174400329590	-2.2553064027643"
"12.181200027466	-2.2560695569504"
"12.187999725342	-2.2568512148322"
"12.194800376892	-2.2576595447394"
"12.201600074768	-2.2584964600591"
"12.208399772644	-2.2593699936712"
"12.215200424194	-2.2602853459527"
"12.222000122070	-2.2612481656827"
"12.228799819946	-2.2622631924423"
"12.235600471497	-2.2633375022177"
"12.242400169373	-2.2644763190306"
"12.249199867249	-2.2656864687015"
"12.255999565125	-2.2669717809334"
"12.262800216675	-2.2683396436816"
"12.269599914551	-2.2697935436437"
"12.276399612427	-2.2713429468340"
"12.283200263977	-2.2729902015720"
"12.289999961853	-2.2747414685770"
"12.296799659729	-2.2766032534632"
"12.303600311279	-2.2785790257720"
"12.310400009155	-2.2806760248064"
"12.317199707031	-2.2828970176095"
"12.324000358582	-2.2852483102271"
"12.330800056458	-2.2877340216237"
"12.337599754333	-2.2903585572694"
"12.344400405884	-2.2931267844251"
"12.351200103760	-2.2960413483768"
"12.357999801636	-2.2991081798441"
"12.364800453186	-2.3023295938543"
"12.371600151062	-2.3057086029860"
"12.378399848938	-2.3092492696947"
"12.385199546814	-2.3129551152090"
"12.392000198364	-2.3168272289864"
"12.398799896240	-2.3208684678972"
"12.405599594116	-2.3250821529839"
"12.412400245667	-2.3294682479356"
"12.419199943542	-2.3340293374441"
"12.425999641418	-2.3387665120876"
"12.432800292969	-2.3436804324965"
"12.439599990845	-2.3487734867070"
"12.446399688721	-2.3540426557160"
"12.453200340271	-2.3594886430002"
"12.460000038147	-2.3651125295242"
"12.466799736023	-2.3709149566804"
"12.473600387573	-2.3768908468782"
"12.480400085449	-2.3830422256483"
"12.487199783325	-2.3893655906431"
"12.494000434875	-2.3958586574232"
"12.500800132751	-2.4025212063237"
"12.507599830627	-2.4093478451697"
"12.514399528503	-2.4163373919411"
"12.521200180054	-2.4234857109869"
"12.527999877930	-2.4307892287483"
"12.534799575806	-2.4382432424626"
"12.541600227356	-2.4458439984424"
"12.548399925232	-2.4535869110701"
"12.555199623108	-2.4614669917701"
"12.562000274658	-2.4694791048310"
"12.568799972534	-2.4776162692429"
"12.575599670410	-2.4858738588796"
"12.582400321960	-2.4942461584397"
"12.589200019836	-2.5027238855514"
"12.595999717712	-2.5113040620609"
"12.602800369263	-2.5199771534551"
"12.609600067139	-2.5287374570790"
"12.616399765015	-2.5375773125692"
"12.623200416565	-2.5464873054908"
"12.630000114441	-2.5554621572624"
"12.636799812317	-2.5644920351388"
"12.643600463867	-2.5735697909203"
"12.650400161743	-2.5826857024829"
"12.657199859619	-2.5918331758300"
"12.663999557495	-2.6010019735889"
"12.670800209045	-2.6101857381000"
"12.677599906921	-2.6193726069949"
"12.684399604797	-2.6285567459898"
"12.691200256348	-2.6377270637284"
"12.697999954224	-2.6468771688362"
"12.704799652100	-2.6559962715359"
"12.711600303650	-2.6650774183994"
"12.718400001526	-2.6741099354709"
"12.725199699402	-2.6830854858245"
"12.732000350952	-2.6919969083238"
"12.738800048828	-2.7008357920359"
"12.745599746704	-2.7095929382472"
"12.752400398254	-2.7182611543088"
"12.759200096130	-2.7268317392683"
"12.765999794006	-2.7352987676323"
"12.772800445557	-2.7436540608688"
"12.779600143433	-2.7518905776715"
"12.786399841309	-2.7600005693899"
"12.793199539185	-2.7679788300161"
"12.800000190735	-2.7758192000997"

